id,platform,product_id,name,current_price,original_price,rating,review_count,store_name,category,details,image_url,crawled_at,last_updated
579,jd,JD_SAMPLE_3_7,戴尔耳机型号8,2729.00,3274.00,4.30,50551,戴尔官方旗舰店,耳机,"{""内存"": ""8GB"", ""品牌"": ""戴尔"", ""颜色"": ""黑色""}",https://via.placeholder.com/150?text=戴尔,2026-01-30 20:02:58,2026-02-02 19:51:18
580,jd,JD_SAMPLE_4_0,三星耳机型号1,6689.00,8026.00,4.80,51003,三星官方旗舰店,耳机,"{""内存"": ""8GB"", ""品牌"": ""三星"", ""颜色"": ""蓝色""}",https://via.placeholder.com/150?text=三星,2026-01-30 20:02:58,2026-02-02 19:51:18
581,jd,JD_SAMPLE_4_1,戴尔手表型号2,3876.00,4651.00,3.80,88373,戴尔官方旗舰店,手表,"{""内存"": ""16GB"", ""品牌"": ""戴尔"", ""颜色"": ""黑色""}",https://via.placeholder.com/150?text=戴尔,2026-01-30 20:02:58,2026-02-02 19:51:18
582,jd,JD_SAMPLE_4_2,戴尔平板型号3,7463.00,8955.00,4.30,39696,戴尔官方旗舰店,平板,"{""内存"": ""16GB"", ""品牌"": ""戴尔"", ""颜色"": ""黑色""}",https://via.placeholder.com/150?text=戴尔,2026-01-30 20:02:58,2026-02-02 19:51:18
583,jd,JD_SAMPLE_4_3,华为笔记本型号4,8410.00,10092.00,4.50,31753,华为官方旗舰店,笔记本,"{""内存"": ""12GB"", ""品牌"": ""华为"", ""颜色"": ""黑色""}",https://via.placeholder.com/150?text=华为,2026-01-30 20:02:58,2026-02-02 19:51:18
584,jd,JD_SAMPLE_4_4,苹果手机型号5,4372.00,5246.00,4.50,64462,苹果官方旗舰店,手机,"{""内存"": ""8GB"", ""品牌"": ""苹果"", ""颜色"": ""黑色""}",https://via.placeholder.com/150?text=苹果,2026-01-30 20:02:58,2026-02-02 19:51:18
585,jd,JD_SAMPLE_4_5,小米耳机型号6,3806.00,4567.00,4.30,39108,小米官方旗舰店,耳机,"{""内存"": ""12GB"", ""品牌"": ""小米"", ""颜色"": ""蓝色""}",https://via.placeholder.com/150?text=小米,2026-01-30 20:02:58,2026-02-02 19:51:18
586,jd,JD_SAMPLE_4_6,苹果笔记本型号7,7608.00,9129.00,4.70,78988,苹果官方旗舰店,笔记本,"{""内存"": ""16GB"", ""品牌"": ""苹果"", ""颜色"": ""白色""}",https://via.placeholder.com/150?text=苹果,2026-01-30 20:02:58,2026-02-02 19:51:18
587,jd,JD_SAMPLE_4_7,戴尔平板型号8,2770.00,3324.00,3.90,49334,戴尔官方旗舰店,平板,"{""内存"": ""8GB"", ""品牌"": ""戴尔"", ""颜色"": ""黑色""}",https://via.placeholder.com/150?text=戴尔,2026-01-30 20:02:58,2026-02-02 19:51:18
588,jd,JD_SAMPLE_5_0,戴尔平板型号1,3957.00,4748.00,3.90,61524,戴尔官方旗舰店,平板,"{""内存"": ""12GB"", ""品牌"": ""戴尔"", ""颜色"": ""白色""}",https://via.placeholder.com/150?text=戴尔,2026-01-30 20:02:59,2026-02-02 19:51:18
589,jd,JD_SAMPLE_5_1,小米手机型号2,9136.00,10963.00,5.00,54483,小米官方旗舰店,手机,"{""内存"": ""16GB"", ""品牌"": ""小米"", ""颜色"": ""白色""}",https://via.placeholder.com/150?text=小米,2026-01-30 20:02:59,2026-02-02 19:51:18
590,jd,JD_SAMPLE_5_2,三星笔记本型号3,8486.00,10183.00,4.70,37197,三星官方旗舰店,笔记本,"{""内存"": ""12GB"", ""品牌"": ""三星"", ""颜色"": ""蓝色""}",https://via.placeholder.com/150?text=三星,2026-01-30 20:02:59,2026-02-02 19:51:19
591,jd,JD_SAMPLE_5_3,戴尔手表型号4,8474.00,10168.00,4.40,69523,戴尔官方旗舰店,手表,"{""内存"": ""8GB"", ""品牌"": ""戴尔"", ""颜色"": ""黑色""}",https://via.placeholder.com/150?text=戴尔,2026-01-30 20:02:59,2026-02-02 19:51:19
592,jd,JD_SAMPLE_5_4,华为笔记本型号5,7152.00,8582.00,4.70,81878,华为官方旗舰店,笔记本,"{""内存"": ""12GB"", ""品牌"": ""华为"", ""颜色"": ""蓝色""}",https://via.placeholder.com/150?text=华为,2026-01-30 20:02:59,2026-02-02 19:51:19
593,jd,JD_SAMPLE_5_5,戴尔笔记本型号6,2513.00,3015.00,4.30,40653,戴尔官方旗舰店,笔记本,"{""内存"": ""8GB"", ""品牌"": ""戴尔"", ""颜色"": ""蓝色""}",https://via.placeholder.com/150?text=戴尔,2026-01-30 20:02:59,2026-02-02 19:51:19
594,jd,JD_SAMPLE_5_6,小米平板型号7,1034.00,1240.00,5.00,58007,小米官方旗舰店,平板,"{""内存"": ""8GB"", ""品牌"": ""小米"", ""颜色"": ""黑色""}",https://via.placeholder.com/150?text=小米,2026-01-30 20:02:59,2026-02-02 19:51:19
595,jd,JD_SAMPLE_5_7,联想笔记本型号8,4203.00,5043.00,3.90,5347,联想官方旗舰店,笔记本,"{""内存"": ""12GB"", ""品牌"": ""联想"", ""颜色"": ""黑色""}",https://via.placeholder.com/150?text=联想,2026-01-30 20:02:59,2026-02-02 19:51:19
596,jd,JD_SAMPLE_6_0,华为耳机型号1,9888.00,11865.00,4.70,52629,华为官方旗舰店,耳机,"{""内存"": ""8GB"", ""品牌"": ""华为"", ""颜色"": ""白色""}",https://via.placeholder.com/150?text=华为,2026-01-30 20:02:59,2026-02-02 19:51:19
597,jd,JD_SAMPLE_6_1,三星手机型号2,9407.00,11288.00,4.50,6498,三星官方旗舰店,手机,"{""内存"": ""8GB"", ""品牌"": ""三星"", ""颜色"": ""蓝色""}",https://via.placeholder.com/150?text=三星,2026-01-30 20:02:59,2026-02-02 19:51:19
598,jd,JD_SAMPLE_6_2,华为耳机型号3,9052.00,10862.00,4.60,75513,华为官方旗舰店,耳机,"{""内存"": ""16GB"", ""品牌"": ""华为"", ""颜色"": ""蓝色""}",https://via.placeholder.com/150?text=华为,2026-01-30 20:02:59,2026-02-02 19:51:19
599,jd,JD_SAMPLE_6_3,联想手机型号4,5131.00,6157.00,3.90,22344,联想官方旗舰店,手机,"{""内存"": ""16GB"", ""品牌"": ""联想"", ""颜色"": ""黑色""}",https://via.placeholder.com/150?text=联想,2026-01-30 20:02:59,2026-02-02 19:51:19
600,jd,JD_SAMPLE_6_4,联想笔记本型号5,1223.00,1467.00,4.90,95986,联想官方旗舰店,笔记本,"{""内存"": ""16GB"", ""品牌"": ""联想"", ""颜色"": ""黑色""}",https://via.placeholder.com/150?text=联想,2026-01-30 20:02:59,2026-02-02 19:51:19
601,jd,JD_SAMPLE_6_5,小米手表型号6,2006.00,2407.00,4.50,66515,小米官方旗舰店,手表,"{""内存"": ""12GB"", ""品牌"": ""小米"", ""颜色"": ""蓝色""}",https://via.placeholder.com/150?text=小米,2026-01-30 20:02:59,2026-02-02 19:51:19
602,jd,JD_SAMPLE_6_6,苹果手表型号7,4983.00,5979.00,4.10,63415,苹果官方旗舰店,手表,"{""内存"": ""12GB"", ""品牌"": ""苹果"", ""颜色"": ""黑色""}",https://via.placeholder.com/150?text=苹果,2026-01-30 20:02:59,2026-02-02 19:51:19
603,jd,JD_SAMPLE_6_7,联想平板型号8,9943.00,11931.00,4.60,44815,联想官方旗舰店,平板,"{""内存"": ""8GB"", ""品牌"": ""联想"", ""颜色"": ""蓝色""}",https://via.placeholder.com/150?text=联想,2026-01-30 20:02:59,2026-02-02 19:51:19
604,jd,JD_SAMPLE_7_0,戴尔耳机型号1,9281.00,11137.00,4.90,96383,戴尔官方旗舰店,耳机,"{""内存"": ""12GB"", ""品牌"": ""戴尔"", ""颜色"": ""蓝色""}",https://via.placeholder.com/150?text=戴尔,2026-01-30 20:02:59,2026-02-02 19:51:19
605,jd,JD_SAMPLE_7_1,戴尔手表型号2,4178.00,5013.00,4.20,63126,戴尔官方旗舰店,手表,"{""内存"": ""16GB"", ""品牌"": ""戴尔"", ""颜色"": ""白色""}",https://via.placeholder.com/150?text=戴尔,2026-01-30 20:02:59,2026-02-02 19:51:19
606,jd,JD_SAMPLE_7_2,戴尔耳机型号3,3065.00,3678.00,4.70,68911,戴尔官方旗舰店,耳机,"{""内存"": ""16GB"", ""品牌"": ""戴尔"", ""颜色"": ""白色""}",https://via.placeholder.com/150?text=戴尔,2026-01-30 20:02:59,2026-02-02 19:51:19
607,jd,JD_SAMPLE_7_3,联想笔记本型号4,2820.00,3384.00,4.70,80375,联想官方旗舰店,笔记本,"{""内存"": ""8GB"", ""品牌"": ""联想"", ""颜色"": ""白色""}",https://via.placeholder.com/150?text=联想,2026-01-30 20:02:59,2026-02-02 19:51:19
608,jd,JD_SAMPLE_7_4,三星平板型号5,4018.00,4821.00,4.90,56430,三星官方旗舰店,平板,"{""内存"": ""8GB"", ""品牌"": ""三星"", ""颜色"": ""黑色""}",https://via.placeholder.com/150?text=三星,2026-01-30 20:02:59,2026-02-02 19:51:19
609,jd,JD_SAMPLE_7_5,联想耳机型号6,4823.00,5787.00,4.80,28627,联想官方旗舰店,耳机,"{""内存"": ""16GB"", ""品牌"": ""联想"", ""颜色"": ""蓝色""}",https://via.placeholder.com/150?text=联想,2026-01-30 20:02:59,2026-02-02 19:51:19
610,jd,JD_SAMPLE_7_6,三星手表型号7,3773.00,4527.00,4.60,64954,三星官方旗舰店,手表,"{""内存"": ""16GB"", ""品牌"": ""三星"", ""颜色"": ""黑色""}",https://via.placeholder.com/150?text=三星,2026-01-30 20:02:59,2026-02-02 19:51:19
611,jd,JD_SAMPLE_7_7,华为手机型号8,3129.00,3754.00,4.60,90905,华为官方旗舰店,手机,"{""内存"": ""12GB"", ""品牌"": ""华为"", ""颜色"": ""黑色""}",https://via.placeholder.com/150?text=华为,2026-01-30 20:02:59,2026-02-02 19:51:19
612,jd,JD_SAMPLE_8_0,戴尔手机型号1,4643.00,5571.00,4.20,40519,戴尔官方旗舰店,手机,"{""内存"": ""12GB"", ""品牌"": ""戴尔"", ""颜色"": ""白色""}",https://via.placeholder.com/150?text=戴尔,2026-01-30 20:02:59,2026-02-02 19:51:19
613,jd,JD_SAMPLE_8_1,小米耳机型号2,4694.00,5632.00,4.40,39962,小米官方旗舰店,耳机,"{""内存"": ""8GB"", ""品牌"": ""小米"", ""颜色"": ""黑色""}",https://via.placeholder.com/150?text=小米,2026-01-30 20:02:59,2026-02-02 19:51:19
614,jd,JD_SAMPLE_8_2,三星平板型号3,5730.00,6876.00,4.70,9746,三星官方旗舰店,平板,"{""内存"": ""8GB"", ""品牌"": ""三星"", ""颜色"": ""黑色""}",https://via.placeholder.com/150?text=三星,2026-01-30 20:02:59,2026-02-02 19:51:19
615,jd,JD_SAMPLE_8_3,三星手机型号4,5978.00,7173.00,3.90,23726,三星官方旗舰店,手机,"{""内存"": ""8GB"", ""品牌"": ""三星"", ""颜色"": ""黑色""}",https://via.placeholder.com/150?text=三星,2026-01-30 20:02:59,2026-02-02 19:51:19
616,jd,JD_SAMPLE_8_4,华为手表型号5,9355.00,11226.00,4.40,13014,华为官方旗舰店,手表,"{""内存"": ""8GB"", ""品牌"": ""华为"", ""颜色"": ""黑色""}",https://via.placeholder.com/150?text=华为,2026-01-30 20:02:59,2026-02-02 19:51:19
617,jd,JD_SAMPLE_8_5,小米手表型号6,4801.00,5761.00,3.90,40118,小米官方旗舰店,手表,"{""内存"": ""12GB"", ""品牌"": ""小米"", ""颜色"": ""蓝色""}",https://via.placeholder.com/150?text=小米,2026-01-30 20:02:59,2026-02-02 19:51:19
618,jd,JD_SAMPLE_8_6,小米耳机型号7,4263.00,5115.00,4.60,70939,小米官方旗舰店,耳机,"{""内存"": ""12GB"", ""品牌"": ""小米"", ""颜色"": ""白色""}",https://via.placeholder.com/150?text=小米,2026-01-30 20:02:59,2026-02-02 19:51:19
619,jd,JD_SAMPLE_8_7,联想手表型号8,5050.00,6060.00,4.40,63014,联想官方旗舰店,手表,"{""内存"": ""16GB"", ""品牌"": ""联想"", ""颜色"": ""黑色""}",https://via.placeholder.com/150?text=联想,2026-01-30 20:02:59,2026-02-02 19:51:19
620,jd,JD_SAMPLE_9_0,苹果手机型号1,7933.00,9519.00,4.40,74318,苹果官方旗舰店,手机,"{""内存"": ""16GB"", ""品牌"": ""苹果"", ""颜色"": ""蓝色""}",https://via.placeholder.com/150?text=苹果,2026-01-30 20:02:59,2026-02-02 19:51:19
621,jd,JD_SAMPLE_9_1,联想手表型号2,3011.00,3613.00,4.80,38542,联想官方旗舰店,手表,"{""内存"": ""8GB"", ""品牌"": ""联想"", ""颜色"": ""黑色""}",https://via.placeholder.com/150?text=联想,2026-01-30 20:02:59,2026-02-02 19:51:19
622,jd,JD_SAMPLE_9_2,联想平板型号3,1612.00,1934.00,4.40,21620,联想官方旗舰店,平板,"{""内存"": ""12GB"", ""品牌"": ""联想"", ""颜色"": ""黑色""}",https://via.placeholder.com/150?text=联想,2026-01-30 20:02:59,2026-02-02 19:51:19
623,jd,JD_SAMPLE_9_3,戴尔耳机型号4,7654.00,9184.00,4.80,85119,戴尔官方旗舰店,耳机,"{""内存"": ""8GB"", ""品牌"": ""戴尔"", ""颜色"": ""黑色""}",https://via.placeholder.com/150?text=戴尔,2026-01-30 20:02:59,2026-02-02 19:51:19
624,jd,JD_SAMPLE_9_4,苹果手机型号5,1449.00,1738.00,4.90,85770,苹果官方旗舰店,手机,"{""内存"": ""8GB"", ""品牌"": ""苹果"", ""颜色"": ""白色""}",https://via.placeholder.com/150?text=苹果,2026-01-30 20:02:59,2026-02-02 19:51:19
625,jd,JD_SAMPLE_9_5,华为笔记本型号6,3033.00,3639.00,4.20,99331,华为官方旗舰店,笔记本,"{""内存"": ""16GB"", ""品牌"": ""华为"", ""颜色"": ""蓝色""}",https://via.placeholder.com/150?text=华为,2026-01-30 20:02:59,2026-02-02 19:51:19
626,jd,JD_SAMPLE_9_6,联想平板型号7,2432.00,2918.00,4.40,57697,联想官方旗舰店,平板,"{""内存"": ""12GB"", ""品牌"": ""联想"", ""颜色"": ""蓝色""}",https://via.placeholder.com/150?text=联想,2026-01-30 20:02:59,2026-02-02 19:51:19
627,jd,JD_SAMPLE_9_7,联想手表型号8,5118.00,6141.00,4.60,67393,联想官方旗舰店,手表,"{""内存"": ""8GB"", ""品牌"": ""联想"", ""颜色"": ""蓝色""}",https://via.placeholder.com/150?text=联想,2026-01-30 20:02:59,2026-02-02 19:51:19
628,jd,JD_SAMPLE_10_0,华为手表型号1,7526.00,9031.00,3.90,62284,华为官方旗舰店,手表,"{""内存"": ""16GB"", ""品牌"": ""华为"", ""颜色"": ""黑色""}",https://via.placeholder.com/150?text=华为,2026-01-30 20:03:00,2026-02-02 19:51:19
629,jd,JD_SAMPLE_10_1,三星耳机型号2,4917.00,5900.00,3.90,31722,三星官方旗舰店,耳机,"{""内存"": ""8GB"", ""品牌"": ""三星"", ""颜色"": ""白色""}",https://via.placeholder.com/150?text=三星,2026-01-30 20:03:00,2026-02-02 19:51:19
630,jd,JD_SAMPLE_10_2,华为手机型号3,7601.00,9121.00,4.00,94465,华为官方旗舰店,手机,"{""内存"": ""8GB"", ""品牌"": ""华为"", ""颜色"": ""白色""}",https://via.placeholder.com/150?text=华为,2026-01-30 20:03:00,2026-02-02 19:51:19
631,jd,JD_SAMPLE_10_3,苹果耳机型号4,8610.00,10332.00,4.70,88596,苹果官方旗舰店,耳机,"{""内存"": ""8GB"", ""品牌"": ""苹果"", ""颜色"": ""蓝色""}",https://via.placeholder.com/150?text=苹果,2026-01-30 20:03:00,2026-02-02 19:51:19
632,jd,JD_SAMPLE_10_4,苹果平板型号5,7324.00,8788.00,4.10,92470,苹果官方旗舰店,平板,"{""内存"": ""8GB"", ""品牌"": ""苹果"", ""颜色"": ""蓝色""}",https://via.placeholder.com/150?text=苹果,2026-01-30 20:03:00,2026-02-02 19:51:19
633,jd,JD_SAMPLE_10_5,苹果笔记本型号6,1416.00,1699.00,4.00,52672,苹果官方旗舰店,笔记本,"{""内存"": ""8GB"", ""品牌"": ""苹果"", ""颜色"": ""蓝色""}",https://via.placeholder.com/150?text=苹果,2026-01-30 20:03:00,2026-02-02 19:51:19
634,jd,JD_SAMPLE_10_6,三星平板型号7,3005.00,3606.00,5.00,22895,三星官方旗舰店,平板,"{""内存"": ""12GB"", ""品牌"": ""三星"", ""颜色"": ""黑色""}",https://via.placeholder.com/150?text=三星,2026-01-30 20:03:00,2026-02-02 19:51:19
635,jd,JD_SAMPLE_10_7,联想笔记本型号8,9626.00,11551.00,4.10,27712,联想官方旗舰店,笔记本,"{""内存"": ""8GB"", ""品牌"": ""联想"", ""颜色"": ""蓝色""}",https://via.placeholder.com/150?text=联想,2026-01-30 20:03:00,2026-02-02 19:51:19
636,jd,JD_SAMPLE_11_0,苹果手表型号1,3178.00,3813.00,4.60,29875,苹果官方旗舰店,手表,"{""内存"": ""8GB"", ""品牌"": ""苹果"", ""颜色"": ""黑色""}",https://via.placeholder.com/150?text=苹果,2026-01-30 20:03:00,2026-02-02 19:51:19
637,jd,JD_SAMPLE_11_1,小米平板型号2,9517.00,11420.00,4.60,55322,小米官方旗舰店,平板,"{""内存"": ""12GB"", ""品牌"": ""小米"", ""颜色"": ""蓝色""}",https://via.placeholder.com/150?text=小米,2026-01-30 20:03:00,2026-02-02 19:51:19
638,jd,JD_SAMPLE_11_2,联想手机型号3,9892.00,11870.00,4.30,38070,联想官方旗舰店,手机,"{""内存"": ""16GB"", ""品牌"": ""联想"", ""颜色"": ""蓝色""}",https://via.placeholder.com/150?text=联想,2026-01-30 20:03:00,2026-02-02 19:51:19
639,jd,JD_SAMPLE_11_3,戴尔手机型号4,1378.00,1653.00,4.30,58155,戴尔官方旗舰店,手机,"{""内存"": ""12GB"", ""品牌"": ""戴尔"", ""颜色"": ""蓝色""}",https://via.placeholder.com/150?text=戴尔,2026-01-30 20:03:00,2026-02-02 19:51:19
640,jd,JD_SAMPLE_11_4,华为手表型号5,6893.00,8271.00,4.40,49889,华为官方旗舰店,手表,"{""内存"": ""8GB"", ""品牌"": ""华为"", ""颜色"": ""白色""}",https://via.placeholder.com/150?text=华为,2026-01-30 20:03:00,2026-02-02 19:51:19
641,jd,JD_SAMPLE_11_5,苹果耳机型号6,6435.00,7722.00,4.70,61714,苹果官方旗舰店,耳机,"{""内存"": ""8GB"", ""品牌"": ""苹果"", ""颜色"": ""白色""}",https://via.placeholder.com/150?text=苹果,2026-01-30 20:03:00,2026-02-02 19:51:19
642,jd,JD_SAMPLE_11_6,苹果平板型号7,5572.00,6686.00,4.10,64362,苹果官方旗舰店,平板,"{""内存"": ""12GB"", ""品牌"": ""苹果"", ""颜色"": ""黑色""}",https://via.placeholder.com/150?text=苹果,2026-01-30 20:03:00,2026-02-02 19:51:19
643,jd,JD_SAMPLE_11_7,华为手机型号8,5682.00,6818.00,4.40,87678,华为官方旗舰店,手机,"{""内存"": ""16GB"", ""品牌"": ""华为"", ""颜色"": ""蓝色""}",https://via.placeholder.com/150?text=华为,2026-01-30 20:03:00,2026-02-02 19:51:19
644,amazon,UNKNOWN_4130,Dell metal ring Model 5,0.00,0.00,0.00,0,,General,{},,2026-01-30 20:22:16,2026-01-30 20:22:16
747,jd,UNKNOWN_1576,华为耳机型号5,0.00,0.00,0.00,0,,General,{},,2026-01-30 20:22:17,2026-01-30 20:22:16
836,amazon,AMZ_SAMPLE_1_0,HP electric guitar Model 1,796.90,2285.68,3.90,17255,HP Store,Electronics,{},https://via.placeholder.com/150?text=HP,2026-01-30 19:46:21,2026-02-02 19:51:18
837,amazon,AMZ_SAMPLE_1_1,Apple electric guitar Model 2,104.51,1034.30,4.00,27022,Apple Store,Electronics,{},https://via.placeholder.com/150?text=Apple,2026-01-30 19:46:21,2026-02-02 19:51:18
838,amazon,AMZ_SAMPLE_1_2,Lenovo electric guitar Model 3,856.87,525.61,3.80,40743,Lenovo Store,Electronics,{},https://via.placeholder.com/150?text=Lenovo,2026-01-30 19:46:21,2026-02-02 19:51:18
839,amazon,AMZ_SAMPLE_1_3,Lenovo electric guitar Model 4,1266.66,950.75,4.80,10402,Lenovo Store,Electronics,{},https://via.placeholder.com/150?text=Lenovo,2026-01-30 19:46:21,2026-02-02 19:51:18
840,amazon,AMZ_SAMPLE_1_4,Samsung electric guitar Model 5,1178.19,1661.53,4.60,14384,Samsung Store,Electronics,{},https://via.placeholder.com/150?text=Samsung,2026-01-30 19:46:21,2026-02-02 19:51:18
841,amazon,AMZ_SAMPLE_3_0,Samsung laptop Model 1,398.70,2293.23,4.60,46367,Samsung Store,Electronics,{},https://via.placeholder.com/150?text=Samsung,2026-01-30 19:46:50,2026-02-02 19:51:18
842,amazon,AMZ_SAMPLE_3_1,HP laptop Model 2,596.23,2356.59,4.50,14569,HP Store,Electronics,{},https://via.placeholder.com/150?text=HP,2026-01-30 19:46:50,2026-02-02 19:51:18
843,amazon,AMZ_SAMPLE_3_2,HP laptop Model 3,711.35,488.59,4.80,6921,HP Store,Electronics,{},https://via.placeholder.com/150?text=HP,2026-01-30 19:46:50,2026-02-02 19:51:18
844,amazon,AMZ_SAMPLE_3_3,Dell laptop Model 4,602.47,672.44,3.90,14261,Dell Store,Electronics,{},https://via.placeholder.com/150?text=Dell,2026-01-30 19:46:50,2026-02-02 19:51:18
845,amazon,AMZ_SAMPLE_3_4,HP laptop Model 5,375.06,615.21,4.80,43218,HP Store,Electronics,{},https://via.placeholder.com/150?text=HP,2026-01-30 19:46:50,2026-02-02 19:51:18
846,amazon,AMZ_SAMPLE_6_0,Dell electric guitar Model 1,1701.68,1849.37,4.20,30982,Dell Store,Electronics,{},https://via.placeholder.com/150?text=Dell,2026-01-30 19:47:33,2026-02-02 19:51:18
847,amazon,AMZ_SAMPLE_6_1,Samsung electric guitar Model 2,1048.21,1484.74,3.50,48553,Samsung Store,Electronics,{},https://via.placeholder.com/150?text=Samsung,2026-01-30 19:47:33,2026-02-02 19:51:18
848,amazon,AMZ_SAMPLE_6_2,Apple electric guitar Model 3,1258.03,301.91,3.90,34078,Apple Store,Electronics,{},https://via.placeholder.com/150?text=Apple,2026-01-30 19:47:33,2026-02-02 19:51:18
849,amazon,AMZ_SAMPLE_6_3,Dell electric guitar Model 4,703.25,2221.54,4.00,38786,Dell Store,Electronics,{},https://via.placeholder.com/150?text=Dell,2026-01-30 19:47:33,2026-02-02 19:51:18
850,amazon,AMZ_SAMPLE_6_4,Dell electric guitar Model 5,1277.70,2237.95,3.80,26527,Dell Store,Electronics,{},https://via.placeholder.com/150?text=Dell,2026-01-30 19:47:33,2026-02-02 19:51:18
851,amazon,AMZ_SAMPLE_7_0,Dell laptop Model 1,480.38,867.48,4.80,5750,Dell Store,Electronics,{},https://via.placeholder.com/150?text=Dell,2026-01-30 19:47:47,2026-02-02 19:51:18
852,amazon,AMZ_SAMPLE_7_1,Dell laptop Model 2,463.92,1953.55,3.70,41253,Dell Store,Electronics,{},https://via.placeholder.com/150?text=Dell,2026-01-30 19:47:47,2026-02-02 19:51:18
853,amazon,AMZ_SAMPLE_7_2,Samsung laptop Model 3,845.07,2140.14,3.80,1222,Samsung Store,Electronics,{},https://via.placeholder.com/150?text=Samsung,2026-01-30 19:47:47,2026-02-02 19:51:18
854,amazon,AMZ_SAMPLE_7_3,Lenovo laptop Model 4,1436.36,2289.61,4.70,25411,Lenovo Store,Electronics,{},https://via.placeholder.com/150?text=Lenovo,2026-01-30 19:47:47,2026-02-02 19:51:18
855,amazon,AMZ_SAMPLE_7_4,Dell laptop Model 5,911.79,432.72,4.10,34876,Dell Store,Electronics,{},https://via.placeholder.com/150?text=Dell,2026-01-30 19:47:47,2026-02-02 19:51:18
856,amazon,AMZ_SAMPLE_9_0,Dell metal ring Model 1,1291.42,1319.14,4.60,1602,Dell Store,Electronics,{},https://via.placeholder.com/150?text=Dell,2026-01-30 19:48:28,2026-02-02 19:51:18
857,amazon,AMZ_SAMPLE_9_1,Lenovo metal ring Model 2,670.20,1787.70,4.70,24407,Lenovo Store,Electronics,{},https://via.placeholder.com/150?text=Lenovo,2026-01-30 19:48:28,2026-02-02 19:51:18
858,amazon,AMZ_SAMPLE_9_2,HP metal ring Model 3,1478.51,604.77,3.70,6689,HP Store,Electronics,{},https://via.placeholder.com/150?text=HP,2026-01-30 19:48:28,2026-02-02 19:51:18
859,amazon,AMZ_SAMPLE_9_3,Samsung metal ring Model 4,1916.16,492.28,3.90,28624,Samsung Store,Electronics,{},https://via.placeholder.com/150?text=Samsung,2026-01-30 19:48:28,2026-02-02 19:51:18
860,amazon,AMZ_SAMPLE_9_4,HP metal ring Model 5,584.62,1203.27,4.70,7742,HP Store,Electronics,{},https://via.placeholder.com/150?text=HP,2026-01-30 19:48:28,2026-02-02 19:51:18
861,amazon,AMZ_SAMPLE_11_0,Dell laptop Model 1,1734.85,233.85,4.40,5027,Dell Store,Electronics,{},https://via.placeholder.com/150?text=Dell,2026-01-30 19:49:10,2026-02-02 19:51:18
862,amazon,AMZ_SAMPLE_11_1,Lenovo laptop Model 2,275.10,256.44,3.70,7624,Lenovo Store,Electronics,{},https://via.placeholder.com/150?text=Lenovo,2026-01-30 19:49:10,2026-02-02 19:51:18
863,amazon,AMZ_SAMPLE_11_2,HP laptop Model 3,1686.94,1227.40,4.70,4219,HP Store,Electronics,{},https://via.placeholder.com/150?text=HP,2026-01-30 19:49:10,2026-02-02 19:51:18
864,amazon,AMZ_SAMPLE_11_3,Apple laptop Model 4,567.64,1063.66,3.60,48412,Apple Store,Electronics,{},https://via.placeholder.com/150?text=Apple,2026-01-30 19:49:10,2026-02-02 19:51:18
865,amazon,AMZ_SAMPLE_11_4,Samsung laptop Model 5,1274.58,2068.84,3.90,15690,Samsung Store,Electronics,{},https://via.placeholder.com/150?text=Samsung,2026-01-30 19:49:10,2026-02-02 19:51:18
866,amazon,AMZ_SAMPLE_12_0,HP electric guitar Model 1,526.09,2167.68,4.50,10560,HP Store,Electronics,{},https://via.placeholder.com/150?text=HP,2026-01-30 19:49:29,2026-02-02 19:51:18
867,amazon,AMZ_SAMPLE_12_1,Dell electric guitar Model 2,387.63,725.70,4.60,40784,Dell Store,Electronics,{},https://via.placeholder.com/150?text=Dell,2026-01-30 19:49:29,2026-02-02 19:51:18
868,amazon,AMZ_SAMPLE_12_2,HP electric guitar Model 3,1337.93,1239.45,5.00,18931,HP Store,Electronics,{},https://via.placeholder.com/150?text=HP,2026-01-30 19:49:29,2026-02-02 19:51:18
869,amazon,AMZ_SAMPLE_12_3,Apple electric guitar Model 4,960.45,2130.71,3.80,7903,Apple Store,Electronics,{},https://via.placeholder.com/150?text=Apple,2026-01-30 19:49:29,2026-02-02 19:51:18
870,amazon,AMZ_SAMPLE_12_4,Samsung electric guitar Model 5,1843.96,807.25,4.80,38558,Samsung Store,Electronics,{},https://via.placeholder.com/150?text=Samsung,2026-01-30 19:49:29,2026-02-02 19:51:18
1066,amazon,UNKNOWN_2957,Dell metal ring Model 5,0.00,0.00,0.00,0,,General,{},,2026-01-30 22:59:06,2026-01-30 22:59:05
1149,Amazon,B0GD61F6FC,"Gaming Laptop, 15.6inch Laptop with AMD Ryzen 7 7730U(8C/16T, Up to 4.5GHz), 16GB RAM 512GB NVMe SSD Windows 11 High Performance Laptop Computer, Up t",370.00,424.95,4.90,29677,New on Amazon in past month,Electronics,{},https://m.media-amazon.com/images/I/81jFW4cV7bL._AC_UY218_.jpg,2026-01-30 22:43:15,2026-02-02 19:51:18
